RUN	Servicios.ObtenerCiudades	obtenerciudades	1569854219966	 	3.0.2
USER	SmokeTest	1788	END	1569854299877	1569854304619
REQUEST	1840		SmokeTest	1569854301144	1569854304635	OK	 
REQUEST	1830		SmokeTest	1569854300891	1569854304637	OK	 
USER	SmokeTest	1840	END	1569854301144	1569854304636
USER	SmokeTest	1830	END	1569854300891	1569854304638
USER	SmokeTest	1987	START	1569854304639	1569854304639
USER	SmokeTest	1988	START	1569854304660	1569854304660
REQUEST	1886		SmokeTest	1569854302271	1569854304694	OK	 
USER	SmokeTest	1886	END	1569854302270	1569854304695
USER	SmokeTest	1989	START	1569854304698	1569854304698
USER	SmokeTest	1990	START	1569854304714	1569854304714
USER	SmokeTest	1991	START	1569854304727	1569854304727
REQUEST	1933		SmokeTest	1569854303372	1569854304758	OK	 
USER	SmokeTest	1933	END	1569854303371	1569854304759
USER	SmokeTest	1992	START	1569854304762	1569854304762
REQUEST	1855		SmokeTest	1569854301501	1569854304766	OK	 
USER	SmokeTest	1855	END	1569854301500	1569854304767
REQUEST	1934		SmokeTest	1569854303402	1569854304771	OK	 
USER	SmokeTest	1934	END	1569854303400	1569854304772
USER	SmokeTest	1993	START	1569854304777	1569854304777
USER	SmokeTest	1994	START	1569854304798	1569854304798
USER	SmokeTest	1995	START	1569854304831	1569854304831
USER	SmokeTest	1996	START	1569854304853	1569854304853
USER	SmokeTest	1997	START	1569854304867	1569854304867
USER	SmokeTest	1998	START	1569854304889	1569854304889
USER	SmokeTest	1999	START	1569854304911	1569854304911
REQUEST	1844		SmokeTest	1569854301232	1569854304924	OK	 
USER	SmokeTest	1844	END	1569854301231	1569854304925
USER	SmokeTest	2000	START	1569854304937	1569854304937
REQUEST	1862		SmokeTest	1569854301669	1569854304942	OK	 
USER	SmokeTest	1862	END	1569854301668	1569854304943
REQUEST	1838		SmokeTest	1569854301077	1569854304943	OK	 
USER	SmokeTest	1838	END	1569854301077	1569854304944
REQUEST	1820		SmokeTest	1569854300658	1569854304956	OK	 
USER	SmokeTest	1820	END	1569854300657	1569854304957
USER	SmokeTest	2001	START	1569854304959	1569854304959
REQUEST	1869		SmokeTest	1569854301849	1569854304966	OK	 
USER	SmokeTest	1869	END	1569854301843	1569854304966
REQUEST	1882		SmokeTest	1569854302153	1569854304970	OK	 
USER	SmokeTest	1882	END	1569854302152	1569854304970
REQUEST	1883		SmokeTest	1569854302168	1569854304982	OK	 
USER	SmokeTest	1883	END	1569854302167	1569854304982
USER	SmokeTest	2002	START	1569854304985	1569854304985
REQUEST	1884		SmokeTest	1569854302202	1569854304996	OK	 
USER	SmokeTest	1884	END	1569854302201	1569854304996
REQUEST	1900		SmokeTest	1569854302579	1569854305009	OK	 
USER	SmokeTest	1900	END	1569854302578	1569854305011
USER	SmokeTest	2003	START	1569854305009	1569854305009
USER	SmokeTest	2004	START	1569854305034	1569854305034
USER	SmokeTest	2005	START	1569854305048	1569854305048
REQUEST	1938		SmokeTest	1569854303502	1569854305051	OK	 
USER	SmokeTest	1938	END	1569854303501	1569854305051
REQUEST	1872		SmokeTest	1569854301916	1569854305053	OK	 
USER	SmokeTest	1872	END	1569854301911	1569854305054
REQUEST	1880		SmokeTest	1569854302098	1569854305062	OK	 
USER	SmokeTest	1880	END	1569854302098	1569854305063
USER	SmokeTest	2006	START	1569854305069	1569854305069
USER	SmokeTest	2007	START	1569854305100	1569854305100
REQUEST	1849		SmokeTest	1569854301357	1569854305106	OK	 
REQUEST	1860		SmokeTest	1569854301621	1569854305106	OK	 
USER	SmokeTest	1849	END	1569854301356	1569854305106
USER	SmokeTest	1860	END	1569854301620	1569854305107
USER	SmokeTest	2008	START	1569854305122	1569854305122
REQUEST	1940		SmokeTest	1569854303540	1569854305135	OK	 
USER	SmokeTest	1940	END	1569854303540	1569854305136
USER	SmokeTest	2009	START	1569854305140	1569854305140
USER	SmokeTest	2010	START	1569854305157	1569854305157
REQUEST	1906		SmokeTest	1569854302725	1569854305180	OK	 
USER	SmokeTest	1906	END	1569854302718	1569854305181
USER	SmokeTest	2011	START	1569854305187	1569854305187
REQUEST	1911		SmokeTest	1569854302850	1569854305207	OK	 
USER	SmokeTest	1911	END	1569854302849	1569854305207
USER	SmokeTest	2012	START	1569854305211	1569854305211
REQUEST	1901		SmokeTest	1569854302623	1569854305212	OK	 
REQUEST	1879		SmokeTest	1569854302083	1569854305212	OK	 
USER	SmokeTest	1901	END	1569854302623	1569854305212
USER	SmokeTest	1879	END	1569854302082	1569854305212
USER	SmokeTest	2013	START	1569854305234	1569854305234
REQUEST	1927		SmokeTest	1569854303233	1569854305261	OK	 
USER	SmokeTest	1927	END	1569854303232	1569854305261
USER	SmokeTest	2014	START	1569854305262	1569854305262
REQUEST	1867		SmokeTest	1569854301788	1569854305263	OK	 
USER	SmokeTest	1867	END	1569854301787	1569854305263
USER	SmokeTest	2015	START	1569854305283	1569854305283
USER	SmokeTest	2016	START	1569854305298	1569854305298
REQUEST	1935		SmokeTest	1569854303419	1569854305300	OK	 
USER	SmokeTest	1935	END	1569854303419	1569854305300
USER	SmokeTest	2017	START	1569854305322	1569854305322
USER	SmokeTest	2018	START	1569854305350	1569854305350
REQUEST	1915		SmokeTest	1569854302947	1569854305370	OK	 
USER	SmokeTest	1915	END	1569854302947	1569854305370
USER	SmokeTest	2019	START	1569854305372	1569854305372
REQUEST	1890		SmokeTest	1569854302339	1569854305382	OK	 
USER	SmokeTest	1890	END	1569854302338	1569854305382
USER	SmokeTest	2020	START	1569854305387	1569854305387
USER	SmokeTest	2021	START	1569854305408	1569854305408
USER	SmokeTest	2022	START	1569854305440	1569854305440
REQUEST	1921		SmokeTest	1569854303092	1569854305441	OK	 
USER	SmokeTest	1921	END	1569854303091	1569854305442
REQUEST	1848		SmokeTest	1569854301335	1569854305466	OK	 
USER	SmokeTest	2023	START	1569854305466	1569854305466
USER	SmokeTest	1848	END	1569854301332	1569854305467
USER	SmokeTest	2024	START	1569854305479	1569854305479
USER	SmokeTest	2025	START	1569854305507	1569854305507
USER	SmokeTest	2026	START	1569854305528	1569854305528
REQUEST	1931		SmokeTest	1569854303329	1569854305535	OK	 
USER	SmokeTest	1931	END	1569854303329	1569854305536
REQUEST	1942		SmokeTest	1569854303589	1569854305537	OK	 
USER	SmokeTest	1942	END	1569854303589	1569854305538
REQUEST	1856		SmokeTest	1569854301522	1569854305545	OK	 
USER	SmokeTest	1856	END	1569854301522	1569854305545
USER	SmokeTest	2027	START	1569854305549	1569854305549
USER	SmokeTest	2028	START	1569854305570	1569854305570
REQUEST	1874		SmokeTest	1569854301958	1569854305578	OK	 
REQUEST	1905		SmokeTest	1569854302697	1569854305578	OK	 
USER	SmokeTest	1905	END	1569854302697	1569854305578
USER	SmokeTest	1874	END	1569854301958	1569854305578
USER	SmokeTest	2029	START	1569854305597	1569854305597
REQUEST	1954		SmokeTest	1569854303873	1569854305613	OK	 
USER	SmokeTest	1954	END	1569854303873	1569854305613
USER	SmokeTest	2030	START	1569854305617	1569854305617
USER	SmokeTest	2031	START	1569854305639	1569854305639
USER	SmokeTest	2032	START	1569854305660	1569854305660
USER	SmokeTest	2033	START	1569854305687	1569854305687
REQUEST	1847		SmokeTest	1569854301298	1569854305706	OK	 
USER	SmokeTest	1847	END	1569854301298	1569854305707
USER	SmokeTest	2034	START	1569854305711	1569854305711
USER	SmokeTest	2035	START	1569854305727	1569854305727
REQUEST	1946		SmokeTest	1569854303699	1569854305745	OK	 
USER	SmokeTest	1946	END	1569854303698	1569854305745
USER	SmokeTest	2036	START	1569854305759	1569854305759
REQUEST	1826		SmokeTest	1569854300798	1569854305794	OK	 
USER	SmokeTest	1826	END	1569854300798	1569854305795
USER	SmokeTest	2037	START	1569854305796	1569854305796
USER	SmokeTest	2038	START	1569854305798	1569854305798
REQUEST	1943		SmokeTest	1569854303609	1569854305807	OK	 
USER	SmokeTest	1943	END	1569854303609	1569854305807
USER	SmokeTest	2039	START	1569854305819	1569854305819
REQUEST	1896		SmokeTest	1569854302477	1569854305837	OK	 
REQUEST	1947		SmokeTest	1569854303709	1569854305837	OK	 
USER	SmokeTest	1947	END	1569854303709	1569854305838
USER	SmokeTest	1896	END	1569854302477	1569854305838
REQUEST	1778		SmokeTest	1569854299628	1569854305849	OK	 
USER	SmokeTest	1778	END	1569854299628	1569854305850
USER	SmokeTest	2040	START	1569854305862	1569854305862
USER	SmokeTest	2041	START	1569854305867	1569854305867
REQUEST	1929		SmokeTest	1569854303279	1569854305905	OK	 
REQUEST	1910		SmokeTest	1569854302818	1569854305905	OK	 
USER	SmokeTest	1929	END	1569854303279	1569854305905
USER	SmokeTest	1910	END	1569854302818	1569854305905
USER	SmokeTest	2042	START	1569854305899	1569854305899
USER	SmokeTest	2043	START	1569854305922	1569854305922
USER	SmokeTest	2044	START	1569854305938	1569854305938
USER	SmokeTest	2045	START	1569854305959	1569854305959
USER	SmokeTest	2046	START	1569854305989	1569854305989
REQUEST	1969		SmokeTest	1569854304217	1569854305998	OK	 
REQUEST	1957		SmokeTest	1569854303946	1569854306001	OK	 
USER	SmokeTest	1969	END	1569854304217	1569854305998
USER	SmokeTest	1957	END	1569854303946	1569854306002
USER	SmokeTest	2047	START	1569854306008	1569854306008
REQUEST	1919		SmokeTest	1569854303040	1569854306019	OK	 
REQUEST	1952		SmokeTest	1569854303830	1569854306022	OK	 
USER	SmokeTest	1919	END	1569854303039	1569854306020
USER	SmokeTest	1952	END	1569854303830	1569854306023
REQUEST	1904		SmokeTest	1569854302681	1569854306028	OK	 
USER	SmokeTest	1904	END	1569854302681	1569854306029
USER	SmokeTest	2048	START	1569854306030	1569854306030
REQUEST	1983		SmokeTest	1569854304551	1569854306060	OK	 
USER	SmokeTest	1983	END	1569854304550	1569854306061
USER	SmokeTest	2049	START	1569854306062	1569854306062
USER	SmokeTest	2050	START	1569854306077	1569854306077
REQUEST	1750		SmokeTest	1569854298948	1569854306103	OK	 
USER	SmokeTest	1750	END	1569854298948	1569854306103
USER	SmokeTest	2051	START	1569854306104	1569854306104
REQUEST	1903		SmokeTest	1569854302648	1569854306117	OK	 
REQUEST	1928		SmokeTest	1569854303265	1569854306120	OK	 
USER	SmokeTest	1903	END	1569854302647	1569854306118
USER	SmokeTest	1928	END	1569854303264	1569854306121
REQUEST	1956		SmokeTest	1569854303918	1569854306129	OK	 
USER	SmokeTest	1956	END	1569854303918	1569854306129
REQUEST	1913		SmokeTest	1569854302902	1569854306143	OK	 
USER	SmokeTest	1913	END	1569854302897	1569854306144
USER	SmokeTest	2052	START	1569854306162	1569854306162
USER	SmokeTest	2053	START	1569854306163	1569854306163
USER	SmokeTest	2054	START	1569854306178	1569854306178
REQUEST	1988		SmokeTest	1569854304660	1569854306194	OK	 
USER	SmokeTest	1988	END	1569854304660	1569854306194
USER	SmokeTest	2056	START	1569854306221	1569854306221
USER	SmokeTest	2055	START	1569854306221	1569854306221
REQUEST	1917		SmokeTest	1569854302990	1569854306228	OK	 
REQUEST	1865		SmokeTest	1569854301737	1569854306229	OK	 
USER	SmokeTest	1917	END	1569854302989	1569854306228
USER	SmokeTest	1865	END	1569854301737	1569854306230
REQUEST	1866		SmokeTest	1569854301758	1569854306240	OK	 
USER	SmokeTest	1866	END	1569854301757	1569854306240
REQUEST	1920		SmokeTest	1569854303061	1569854306243	OK	 
USER	SmokeTest	1920	END	1569854303060	1569854306244
USER	SmokeTest	2057	START	1569854306251	1569854306251
USER	SmokeTest	2058	START	1569854306267	1569854306267
USER	SmokeTest	2059	START	1569854306291	1569854306291
USER	SmokeTest	2060	START	1569854306315	1569854306315
REQUEST	1930		SmokeTest	1569854303300	1569854306317	OK	 
USER	SmokeTest	1930	END	1569854303299	1569854306317
USER	SmokeTest	2061	START	1569854306339	1569854306339
REQUEST	1968		SmokeTest	1569854304201	1569854306356	OK	 
REQUEST	1974		SmokeTest	1569854304338	1569854306356	OK	 
USER	SmokeTest	1968	END	1569854304201	1569854306356
USER	SmokeTest	1974	END	1569854304337	1569854306356
USER	SmokeTest	2062	START	1569854306360	1569854306360
USER	SmokeTest	2063	START	1569854306382	1569854306382
REQUEST	1932		SmokeTest	1569854303351	1569854306391	OK	 
USER	SmokeTest	1932	END	1569854303350	1569854306391
USER	SmokeTest	2064	START	1569854306409	1569854306409
USER	SmokeTest	2065	START	1569854306431	1569854306431
USER	SmokeTest	2066	START	1569854306451	1569854306451
USER	SmokeTest	2067	START	1569854306478	1569854306478
USER	SmokeTest	2068	START	1569854306499	1569854306499
USER	SmokeTest	2069	START	1569854306521	1569854306521
USER	SmokeTest	2070	START	1569854306547	1569854306547
USER	SmokeTest	2071	START	1569854306568	1569854306568
USER	SmokeTest	2072	START	1569854306588	1569854306588
USER	SmokeTest	2073	START	1569854306618	1569854306618
USER	SmokeTest	2074	START	1569854306640	1569854306640
REQUEST	1923		SmokeTest	1569854303137	1569854306658	OK	 
USER	SmokeTest	1923	END	1569854303137	1569854306662
USER	SmokeTest	2075	START	1569854306663	1569854306663
USER	SmokeTest	2076	START	1569854306688	1569854306688
REQUEST	1994		SmokeTest	1569854304798	1569854306697	OK	 
USER	SmokeTest	1994	END	1569854304798	1569854306698
USER	SmokeTest	2077	START	1569854306710	1569854306710
USER	SmokeTest	2078	START	1569854306731	1569854306731
REQUEST	1990		SmokeTest	1569854304714	1569854306752	OK	 
USER	SmokeTest	1990	END	1569854304714	1569854306753
USER	SmokeTest	2079	START	1569854306757	1569854306757
REQUEST	1987		SmokeTest	1569854304640	1569854306776	OK	 
USER	SmokeTest	1987	END	1569854304639	1569854306778
USER	SmokeTest	2080	START	1569854306782	1569854306782
REQUEST	1995		SmokeTest	1569854304831	1569854306804	OK	 
USER	SmokeTest	2081	START	1569854306800	1569854306800
USER	SmokeTest	1995	END	1569854304831	1569854306804
USER	SmokeTest	2082	START	1569854306821	1569854306821
USER	SmokeTest	2083	START	1569854306860	1569854306860
USER	SmokeTest	2084	START	1569854306871	1569854306871
USER	SmokeTest	2085	START	1569854306895	1569854306895
USER	SmokeTest	2086	START	1569854306910	1569854306910
REQUEST	2003		SmokeTest	1569854305011	1569854306946	OK	 
REQUEST	1972		SmokeTest	1569854304288	1569854306946	OK	 
REQUEST	1982		SmokeTest	1569854304524	1569854306946	OK	 
USER	SmokeTest	2003	END	1569854305009	1569854306946
USER	SmokeTest	1982	END	1569854304523	1569854306947
USER	SmokeTest	1972	END	1569854304288	1569854306947
USER	SmokeTest	2087	START	1569854306943	1569854306943
USER	SmokeTest	2088	START	1569854306957	1569854306957
USER	SmokeTest	2089	START	1569854306979	1569854306979
REQUEST	2015		SmokeTest	1569854305284	1569854306989	OK	 
USER	SmokeTest	2015	END	1569854305283	1569854306989
USER	SmokeTest	2090	START	1569854307011	1569854307011
REQUEST	1991		SmokeTest	1569854304727	1569854307023	OK	 
USER	SmokeTest	1991	END	1569854304727	1569854307024
USER	SmokeTest	2091	START	1569854307028	1569854307028
REQUEST	2000		SmokeTest	1569854304937	1569854307048	OK	 
USER	SmokeTest	2000	END	1569854304937	1569854307049
USER	SmokeTest	2092	START	1569854307051	1569854307051
REQUEST	1999		SmokeTest	1569854304911	1569854307073	OK	 
USER	SmokeTest	1999	END	1569854304911	1569854307074
USER	SmokeTest	2093	START	1569854307083	1569854307083
REQUEST	1912		SmokeTest	1569854302882	1569854307089	OK	 
USER	SmokeTest	1912	END	1569854302871	1569854307090
REQUEST	1966		SmokeTest	1569854304153	1569854307099	OK	 
USER	SmokeTest	2094	START	1569854307098	1569854307098
USER	SmokeTest	1966	END	1569854304153	1569854307099
USER	SmokeTest	2095	START	1569854307118	1569854307118
REQUEST	1949		SmokeTest	1569854303762	1569854307132	OK	 
USER	SmokeTest	1949	END	1569854303762	1569854307133
USER	SmokeTest	2096	START	1569854307139	1569854307139
REQUEST	2009		SmokeTest	1569854305140	1569854307159	OK	 
USER	SmokeTest	2009	END	1569854305140	1569854307159
USER	SmokeTest	2097	START	1569854307163	1569854307163
REQUEST	1948		SmokeTest	1569854303730	1569854307167	OK	 
USER	SmokeTest	1948	END	1569854303730	1569854307168
USER	SmokeTest	2098	START	1569854307188	1569854307188
REQUEST	1916		SmokeTest	1569854302969	1569854307214	OK	 
USER	SmokeTest	1916	END	1569854302969	1569854307214
USER	SmokeTest	2099	START	1569854307219	1569854307219
USER	SmokeTest	2100	START	1569854307230	1569854307230
REQUEST	2001		SmokeTest	1569854304960	1569854307239	OK	 
USER	SmokeTest	2001	END	1569854304959	1569854307239
USER	SmokeTest	2101	START	1569854307261	1569854307261
REQUEST	2012		SmokeTest	1569854305211	1569854307273	OK	 
USER	SmokeTest	2012	END	1569854305211	1569854307273
REQUEST	2010		SmokeTest	1569854305157	1569854307278	OK	 
USER	SmokeTest	2010	END	1569854305157	1569854307279
USER	SmokeTest	2102	START	1569854307282	1569854307282
REQUEST	2014		SmokeTest	1569854305262	1569854307316	OK	 
REQUEST	1993		SmokeTest	1569854304777	1569854307317	OK	 
USER	SmokeTest	2014	END	1569854305262	1569854307317
USER	SmokeTest	1993	END	1569854304777	1569854307318
USER	SmokeTest	2103	START	1569854307311	1569854307311
REQUEST	2027		SmokeTest	1569854305549	1569854307323	OK	 
USER	SmokeTest	2027	END	1569854305549	1569854307323
USER	SmokeTest	2104	START	1569854307324	1569854307324
USER	SmokeTest	2105	START	1569854307347	1569854307347
USER	SmokeTest	2106	START	1569854307370	1569854307370
USER	SmokeTest	2107	START	1569854307392	1569854307392
USER	SmokeTest	2108	START	1569854307409	1569854307409
USER	SmokeTest	2109	START	1569854307440	1569854307440
USER	SmokeTest	2110	START	1569854307457	1569854307457
REQUEST	2034		SmokeTest	1569854305711	1569854307460	OK	 
USER	SmokeTest	2034	END	1569854305711	1569854307461
USER	SmokeTest	2111	START	1569854307479	1569854307479
REQUEST	1936		SmokeTest	1569854303451	1569854307499	OK	 
USER	SmokeTest	1936	END	1569854303451	1569854307500
USER	SmokeTest	2112	START	1569854307512	1569854307512
USER	SmokeTest	2113	START	1569854307527	1569854307527
REQUEST	1875		SmokeTest	1569854301983	1569854307545	OK	 
REQUEST	1978		SmokeTest	1569854304432	1569854307545	OK	 
USER	SmokeTest	1978	END	1569854304432	1569854307546
USER	SmokeTest	1875	END	1569854301981	1569854307546
USER	SmokeTest	2114	START	1569854307550	1569854307550
REQUEST	2022		SmokeTest	1569854305440	1569854307558	OK	 
REQUEST	2023		SmokeTest	1569854305467	1569854307558	OK	 
USER	SmokeTest	2023	END	1569854305466	1569854307558
USER	SmokeTest	2022	END	1569854305440	1569854307558
USER	SmokeTest	2115	START	1569854307571	1569854307571
USER	SmokeTest	2116	START	1569854307597	1569854307597
USER	SmokeTest	2117	START	1569854307619	1569854307619
USER	SmokeTest	2118	START	1569854307641	1569854307641
USER	SmokeTest	2119	START	1569854307657	1569854307657
REQUEST	1944		SmokeTest	1569854303641	1569854307663	OK	 
REQUEST	1816		SmokeTest	1569854300578	1569854307668	OK	 
USER	SmokeTest	1944	END	1569854303641	1569854307664
USER	SmokeTest	1816	END	1569854300578	1569854307668
REQUEST	1824		SmokeTest	1569854300788	1569854307679	OK	 
USER	SmokeTest	1824	END	1569854300788	1569854307679
REQUEST	2013		SmokeTest	1569854305236	1569854307681	OK	 
USER	SmokeTest	2013	END	1569854305234	1569854307682
USER	SmokeTest	2120	START	1569854307689	1569854307689
REQUEST	1953		SmokeTest	1569854303852	1569854307692	OK	 
USER	SmokeTest	1953	END	1569854303851	1569854307693
REQUEST	1977		SmokeTest	1569854304411	1569854307717	OK	 
USER	SmokeTest	1977	END	1569854304411	1569854307717
USER	SmokeTest	2121	START	1569854307718	1569854307718
REQUEST	2025		SmokeTest	1569854305513	1569854307725	OK	 
USER	SmokeTest	2025	END	1569854305507	1569854307726
